id,time,outcome,cash_transfer,food_subsidy,training_program,income,income_volatility,household_size,urban,cost_index,health_index,education_index,cash_transfer_flag,food_subsidy_flag,months_since_treatment,cost_cash,cost_food,cost_training,stateid,distid,psuid,poor,nrega_program,nrega_amount
20207100,1,1,0.0,393.67339566339444,0,614.0,0.3,3,0,1.121823340113407,0.4515725914511596,0.43973661970026146,0,1,0,0.0,393.67339566339444,0,2,2,7,0,0,0.0
20207200,1,1,0.0,0.0,0,1512.0,0.3,2,0,1.121823340113407,0.3367550037275949,0.5146039296836257,0,0,0,0.0,0.0,0,2,2,7,0,0,0.0
20208100,1,1,0.0,0.0,0,2399.0,0.3,4,1,1.121823340113407,0.37875946720116627,0.24135680710005192,0,0,0,0.0,0.0,0,2,2,8,0,0,0.0
20210100,1,1,981.8828136607676,661.6651519969816,0,1038.0,0.3,5,1,1.121823340113407,0.515668842373699,0.14913939562155384,1,1,0,1080.0710950268444,661.6651519969816,0,2,2,10,0,0,0.0
20211100,1,1,783.3939000314645,368.02811721582145,0,2871.0,0.3,3,1,1.121823340113407,0.8493612516057019,0.3942209061214774,1,1,0,861.733290034611,368.02811721582145,0,2,2,11,0,0,0.0
20213100,1,1,0.0,718.0394503976404,0,2010.0,0.3,2,1,1.121823340113407,0.6881270383355205,0.5049170019040715,0,1,0,0.0,718.0394503976404,0,2,2,13,0,0,0.0
20402111,1,1,0.0,377.393017423056,0,1940.0,0.3,5,0,1.121823340113407,0.5616877195710258,0.7123444975024223,0,1,0,0.0,377.393017423056,0,2,4,2,0,0,0.0
20405100,1,1,0.0,0.0,0,1474.0,0.3,2,0,1.121823340113407,0.23024831038388946,0.5008416001883708,0,0,0,0.0,0.0,0,2,4,5,0,0,0.0
20406100,1,1,0.0,0.0,1,473.0,0.3,7,0,1.121823340113407,0.21948264871269735,0.7260056141487223,0,0,0,0.0,0.0,2000,2,4,6,0,0,0.0
20406200,1,1,0.0,0.0,1,613.0,0.3,5,0,1.121823340113407,0.5017575310508512,0.1923462237394511,0,0,0,0.0,0.0,2000,2,4,6,0,0,0.0
20407100,1,1,0.0,0.0,1,0.0,0.3,4,0,1.121823340113407,0.6829669636813194,0.1511702176351613,0,0,0,0.0,0.0,2000,2,4,7,0,0,0.0
20407200,1,1,1037.2803651987015,544.4754632192261,0,666.0,0.3,5,0,1.121823340113407,0.7008097382040881,0.22708877131476132,1,1,0,1141.0084017185718,544.4754632192261,0,2,4,7,0,0,0.0
20408100,1,1,444.5329168449593,0.0,0,1991.0,0.3,3,1,1.121823340113407,0.2807315071010067,0.7176097015109829,1,0,0,488.98620852945527,0.0,0,2,4,8,0,0,0.0
20409100,1,1,0.0,0.0,0,1658.0,0.3,3,1,1.121823340113407,0.18007961027780262,0.7074641846709612,0,0,0,0.0,0.0,0,2,4,9,0,0,0.0
20410100,1,1,0.0,0.0,0,1883.0,0.3,3,1,1.121823340113407,0.4075687914030316,0.21309424360851317,0,0,0,0.0,0.0,0,2,4,10,0,0,0.0
20501111,1,1,528.2132792324695,0.0,0,965.0,0.3,4,0,1.121823340113407,0.8345380345952594,0.1247909266005438,1,0,0,581.0346071557166,0.0,0,2,5,1,0,0,0.0
20501112,1,1,589.7341450388772,0.0,0,1607.0,0.3,4,0,1.121823340113407,0.5362938021355058,0.6482255489697322,1,0,0,648.7075595427649,0.0,0,2,5,1,0,0,0.0
20501113,1,1,953.9563849932375,0.0,0,543.0,0.3,4,0,1.121823340113407,0.3560798134654195,0.784225426594382,1,0,0,1049.3520234925613,0.0,0,2,5,1,0,0,0.0
20502111,1,1,1023.8088442232976,0.0,0,1002.0,0.3,5,0,1.121823340113407,0.3589101346712974,0.7032861564081457,1,0,0,1126.1897286456274,0.0,0,2,5,2,0,1,2400.0
20502211,1,1,591.2287545198449,718.2198686880616,0,1404.0,0.3,2,0,1.121823340113407,0.20566963617774797,0.2622391844920625,1,1,0,650.3516299718294,718.2198686880616,0,2,5,2,0,0,0.0
20502221,1,1,0.0,555.9693153409639,1,3550.0,0.3,6,0,1.121823340113407,0.47857898888492645,0.5670143177802686,0,1,0,0.0,555.9693153409639,2000,2,5,2,0,1,2400.0
20502231,1,1,0.0,563.5038122907669,0,1198.0,0.3,2,0,1.121823340113407,0.7330901428118708,0.705892576500433,0,1,0,0.0,563.5038122907669,0,2,5,2,0,0,0.0
20502232,1,1,0.0,0.0,0,640.0,0.3,4,0,1.121823340113407,0.8748469532218731,0.3046629636376317,0,0,0,0.0,0.0,0,2,5,2,0,0,0.0
20502233,1,1,0.0,385.4068531531054,0,1384.0,0.3,4,0,1.121823340113407,0.5012759999663804,0.5221766410955624,0,1,0,0.0,385.4068531531054,0,2,5,2,0,0,0.0
20503111,1,1,0.0,0.0,0,448.0,0.3,7,0,1.121823340113407,0.23377193267415075,0.3515683231790162,0,0,0,0.0,0.0,0,2,5,3,0,1,2400.0
20503211,1,1,0.0,0.0,0,581.0,0.3,8,0,1.121823340113407,0.6463603198422916,0.28046033386161695,0,0,0,0.0,0.0,0,2,5,3,0,0,0.0
20503221,1,1,0.0,596.7482079109257,1,1133.0,0.3,4,0,1.121823340113407,0.7054330741962364,0.8756714614166821,0,1,0,0.0,596.7482079109257,2000,2,5,3,0,0,0.0
20503222,1,1,0.0,0.0,1,608.0,0.3,4,0,1.121823340113407,0.15735979953848178,0.830065568309541,0,0,0,0.0,0.0,2000,2,5,3,0,0,0.0
20504111,1,1,0.0,0.0,1,3109.0,0.3,4,0,1.121823340113407,0.780111303704983,0.4565341847611897,0,0,0,0.0,0.0,2000,2,5,4,0,0,0.0
20504121,1,1,0.0,785.0584432092161,0,1206.0,0.3,5,0,1.121823340113407,0.7634579119966859,0.2094224488511811,0,1,0,0.0,785.0584432092161,0,2,5,4,0,0,0.0
20504211,1,1,0.0,310.9909074048115,0,1231.0,0.3,5,0,1.121823340113407,0.47803284323129436,0.682325842656519,0,1,0,0.0,310.9909074048115,0,2,5,4,0,0,0.0
20505111,1,1,0.0,701.3487026680108,0,7822.0,0.3,1,0,1.121823340113407,0.5483380148926947,0.3045609041025762,0,1,0,0.0,701.3487026680108,0,2,5,5,0,1,2400.0
20506200,1,1,0.0,694.017574787511,0,616.0,0.3,6,0,1.121823340113407,0.6707264509687353,0.23481424467047562,0,1,0,0.0,694.017574787511,0,2,5,6,0,0,0.0
20507100,1,1,0.0,0.0,0,3786.0,0.3,2,0,1.121823340113407,0.6413985000502874,0.40522321419054774,0,0,0,0.0,0.0,0,2,5,7,0,0,0.0
20508100,1,1,707.3513216431841,0.0,0,1101.0,0.3,5,1,1.121823340113407,0.11322878255456725,0.5238798473333913,1,0,0,778.0864538075025,0.0,0,2,5,8,0,0,0.0
20509100,1,1,0.0,0.0,0,3250.0,0.3,4,1,1.121823340113407,0.19794824307878864,0.1779522638563317,0,0,0,0.0,0.0,0,2,5,9,0,0,0.0
20510100,1,1,0.0,0.0,0,462.0,0.3,9,1,1.121823340113407,0.23007244462499657,0.5573971784388213,0,0,0,0.0,0.0,0,2,5,10,0,1,2400.0
20511111,1,1,774.5471168230137,0.0,0,631.0,0.3,5,0,1.121823340113407,0.704540711257679,0.11227869981009722,1,0,0,852.0018285053151,0.0,0,2,5,11,0,0,0.0
20601111,1,1,0.0,691.3728371256934,0,678.0,0.3,1,0,1.121823340113407,0.45206685031390403,0.8134952484744694,0,1,0,0.0,691.3728371256934,0,2,6,1,0,0,0.0
20602111,1,1,0.0,0.0,1,482.0,0.3,9,0,1.121823340113407,0.5364021011094601,0.8365933514230933,0,0,0,0.0,0.0,2000,2,6,2,0,0,0.0
20602112,1,1,804.1263349025334,0.0,0,1038.0,0.3,4,0,1.121823340113407,0.7181499495163873,0.6864566188094812,1,0,0,884.5389683927867,0.0,0,2,6,2,0,0,0.0
20603111,1,1,0.0,0.0,1,1231.0,0.3,7,0,1.121823340113407,0.37278581525127263,0.4732395268593421,0,0,0,0.0,0.0,2000,2,6,3,0,0,0.0
20603112,1,1,1000.8716243539087,0.0,0,3345.0,0.3,6,0,1.121823340113407,0.6991121818550184,0.30391701645064895,1,0,0,1100.9587867892997,0.0,0,2,6,3,0,1,2700.0
20603113,1,1,0.0,721.0968654365572,0,2048.0,0.3,6,0,1.121823340113407,0.4538394197036477,0.6952896725691172,0,1,0,0.0,721.0968654365572,0,2,6,3,0,1,10000.0
20603114,1,1,0.0,404.65303791710426,0,798.0,0.3,5,0,1.121823340113407,0.40174415021936527,0.845437761561651,0,1,0,0.0,404.65303791710426,0,2,6,3,0,0,0.0
20603115,1,1,0.0,336.2611584772407,0,824.0,0.3,5,0,1.121823340113407,0.36642981124379215,0.22682696391795165,0,1,0,0.0,336.2611584772407,0,2,6,3,0,1,120.0
20603116,1,1,0.0,0.0,0,1099.0,0.3,4,0,1.121823340113407,0.8719558523939063,0.47265759143815844,0,0,0,0.0,0.0,0,2,6,3,0,0,0.0
20604111,1,1,0.0,0.0,0,891.0,0.3,4,0,1.121823340113407,0.7175787285671831,0.3522093088287426,0,0,0,0.0,0.0,0,2,6,4,0,0,0.0
20605100,1,1,0.0,0.0,0,1426.0,0.3,4,0,1.121823340113407,0.11615675261882351,0.385393431236728,0,0,0,0.0,0.0,0,2,6,5,0,0,0.0
20605200,1,1,0.0,625.1275355468308,0,518.0,0.3,6,0,1.121823340113407,0.8659323892145614,0.424606225058346,0,1,0,0.0,625.1275355468308,0,2,6,5,0,1,2400.0
20606100,1,1,0.0,0.0,0,1292.0,0.3,8,0,1.121823340113407,0.7203517037813387,0.8614370754970707,0,0,0,0.0,0.0,0,2,6,6,0,0,0.0
20606200,1,1,0.0,0.0,0,550.0,0.3,3,0,1.121823340113407,0.21933977156340445,0.30690973429447493,0,0,0,0.0,0.0,0,2,6,6,0,0,0.0
20801111,1,1,0.0,429.27863182012294,0,640.0,0.3,7,0,1.121823340113407,0.1610705003290537,0.4941406712748053,0,1,0,0.0,429.27863182012294,0,2,8,1,0,0,0.0
20803111,1,1,803.1177586340661,468.60624520314286,0,445.0,0.3,6,0,1.121823340113407,0.3465552749275627,0.8611899773294324,1,1,0,883.4295344974728,468.60624520314286,0,2,8,3,0,1,1000.0
20803112,1,1,0.0,501.13020684177104,0,700.0,0.3,4,0,1.121823340113407,0.5993452234768494,0.4808455121746539,0,1,0,0.0,501.13020684177104,0,2,8,3,0,0,0.0
20803113,1,1,0.0,0.0,0,490.0,0.3,4,0,1.121823340113407,0.593237351319574,0.7908796175371627,0,0,0,0.0,0.0,0,2,8,3,0,0,0.0
20803211,1,1,0.0,548.2577111153024,0,451.0,0.3,6,0,1.121823340113407,0.3206801001193764,0.14701181946022476,0,1,0,0.0,548.2577111153024,0,2,8,3,0,1,2400.0
20805100,1,1,0.0,0.0,0,2140.0,0.3,4,0,1.121823340113407,0.45653998292593423,0.8624243347705888,0,0,0,0.0,0.0,0,2,8,5,0,0,0.0
20805200,1,1,0.0,0.0,0,891.0,0.3,5,0,1.121823340113407,0.2695121245709884,0.2500249176208407,0,0,0,0.0,0.0,0,2,8,5,0,0,0.0
20806100,1,1,484.15062790317734,475.35489399604216,0,1101.0,0.3,7,0,1.121823340113407,0.14046294813339,0.8839480277850273,1,1,0,532.5656906934951,475.35489399604216,0,2,8,6,0,1,2400.0
20806200,1,1,658.2702221850479,0.0,0,642.0,0.3,5,0,1.121823340113407,0.513576373941503,0.24046149220683877,1,0,0,724.0972444035528,0.0,0,2,8,6,0,0,0.0
20807111,1,1,0.0,0.0,0,484.0,0.3,4,0,1.121823340113407,0.37759290740163054,0.45549275823597934,0,0,0,0.0,0.0,0,2,8,7,0,0,0.0
20902100,1,1,0.0,376.706441194544,0,2407.0,0.3,6,1,1.121823340113407,0.534305945838344,0.34689159325803565,0,1,0,0.0,376.706441194544,0,2,9,2,0,0,0.0
21006100,1,1,0.0,0.0,0,922.0,0.3,4,0,1.121823340113407,0.8572058579763614,0.4465851368760353,0,0,0,0.0,0.0,0,2,10,6,0,1,2400.0
21006200,1,1,0.0,486.6765805159158,0,682.0,0.3,9,0,1.121823340113407,0.2146962493562569,0.3004197919404204,0,1,0,0.0,486.6765805159158,0,2,10,6,0,0,0.0
21007100,1,1,0.0,375.7052219680425,0,770.0,0.3,5,0,1.121823340113407,0.10156961464876427,0.8722539299421136,0,1,0,0.0,375.7052219680425,0,2,10,7,0,0,0.0
21007200,1,1,0.0,699.2267525255952,0,422.0,0.3,4,0,1.121823340113407,0.16150257062570017,0.3445799872584734,0,1,0,0.0,699.2267525255952,0,2,10,7,0,0,0.0
21008100,1,1,0.0,0.0,0,800.0,0.3,9,1,1.121823340113407,0.4701666368813032,0.6226199296513784,0,0,0,0.0,0.0,0,2,10,8,0,0,0.0
21010100,1,1,0.0,0.0,0,1850.0,0.3,3,1,1.121823340113407,0.6655456238418588,0.20995799167903081,0,0,0,0.0,0.0,0,2,10,10,0,0,0.0
